country,date,daily_sales,daily_profit,number_of_orders,units_sold,unique_customers,unique_products,number_of_rows,average_order_value,country_code,holiday_names,holiday_types,is_holiday,pre_holiday_3days,post_holiday_3days,holiday_window,year,month,weekday,weekday_number,is_weekend,has_sales,log_daily_sales
Austria,2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
Austria,2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Friday,4,0,0,0.0
Austria,2011-07-09,1160.0,442.08,1.0,4.0,1.0,2.0,2.0,1160.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,1,7.057036981697891
Austria,2011-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
Austria,2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
Austria,2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
Austria,2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,0,0.0
Austria,2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
Austria,2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Friday,4,0,0,0.0
Austria,2011-07-16,553.0,15.3,1.0,6.0,1.0,2.0,2.0,553.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,1,6.317164686747284
Austria,2011-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
Austria,2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
Austria,2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
Austria,2011-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,0,0.0
Austria,2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
Austria,2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Friday,4,0,0,0.0
Austria,2011-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
Austria,2011-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
Austria,2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
Austria,2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
Austria,2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,0,0.0
Austria,2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
Austria,2011-07-29,60.0,16.29,1.0,2.0,1.0,2.0,2.0,60.0,,,,0,0,0,Normal,2011,7,Friday,4,0,1,4.110873864173311
Austria,2011-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
Austria,2011-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
Austria,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
Austria,2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,0,0.0
Austria,2011-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
Austria,2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,0,0.0
Austria,2011-08-05,687.0,52.05,1.0,10.0,1.0,3.0,3.0,687.0,,,,0,0,0,Normal,2011,8,Friday,4,0,1,6.5337888379333435
Austria,2011-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
Austria,2011-08-07,38.0,11.34,1.0,2.0,1.0,1.0,1.0,38.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,1,3.6635616461296463
Austria,2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
Austria,2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,0,0.0
Austria,2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
Austria,2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,0,0.0
Austria,2011-08-12,50.0,24.6,1.0,5.0,1.0,1.0,1.0,50.0,,,,0,1,0,Pre-holiday,2011,8,Friday,4,0,1,3.9318256327243257
Austria,2011-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,8,Saturday,5,1,0,0.0
Austria,2011-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,8,Sunday,6,1,0,0.0
Austria,2011-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,Assumption of Mary,National holiday,1,0,0,Holiday,2011,8,Monday,0,0,0,0.0
Austria,2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,8,Tuesday,1,0,0,0.0
Austria,2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,8,Wednesday,2,0,0,0.0
Austria,2011-08-18,8.0,1.23,1.0,1.0,1.0,1.0,1.0,8.0,,,,0,0,1,Post-holiday,2011,8,Thursday,3,0,1,2.1972245773362196
Austria,2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Friday,4,0,0,0.0
Austria,2011-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
Austria,2011-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
Austria,2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
Austria,2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,0,0.0
Austria,2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
Austria,2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,0,0.0
Austria,2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Friday,4,0,0,0.0
Austria,2011-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
Austria,2011-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
Austria,2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
Austria,2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,0,0.0
Austria,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
Austria,2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,0,0.0
Austria,2011-09-02,1162.0,380.97,2.0,12.0,2.0,4.0,4.0,581.0,,,,0,0,0,Normal,2011,9,Friday,4,0,1,7.0587581525186645
Austria,2011-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
Austria,2011-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
Austria,2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
Austria,2011-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,0,0.0
Austria,2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,0,0.0
Austria,2011-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,0,0.0
Austria,2011-09-09,2354.0,907.6800000000001,1.0,17.0,1.0,6.0,6.0,2354.0,,,,0,0,0,Normal,2011,9,Friday,4,0,1,7.764296006450518
Austria,2011-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
Austria,2011-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
Austria,2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
Austria,2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,0,0.0
Austria,2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,0,0.0
Austria,2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,0,0.0
Austria,2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
Austria,2011-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
Austria,2011-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
Austria,2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
Austria,2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,0,0.0
Austria,2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,0,0.0
Austria,2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,0,0.0
Austria,2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
Austria,2011-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
Austria,2011-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
Austria,2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
Austria,2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,0,0.0
Austria,2011-09-28,187.0,41.04,1.0,3.0,1.0,1.0,1.0,187.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,1,5.236441962829949
Austria,2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,0,0.0
Austria,2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
Austria,2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Saturday,5,1,0,0.0
Austria,2011-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Sunday,6,1,0,0.0
Austria,2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Monday,0,0,0,0.0
Austria,2011-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Tuesday,1,0,0,0.0
Austria,2011-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Wednesday,2,0,0,0.0
Austria,2011-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Thursday,3,0,0,0.0
Austria,2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Friday,4,0,0,0.0
Austria,2011-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Saturday,5,1,0,0.0
Austria,2011-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Sunday,6,1,0,0.0
Austria,2011-10-10,70.0,11.04,1.0,8.0,1.0,1.0,1.0,70.0,,,,0,0,0,Normal,2011,10,Monday,0,0,1,4.2626798770413155
Austria,2011-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Tuesday,1,0,0,0.0
Austria,2011-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Wednesday,2,0,0,0.0
Austria,2011-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Thursday,3,0,0,0.0
Austria,2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Friday,4,0,0,0.0
Austria,2011-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Saturday,5,1,0,0.0
Austria,2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Sunday,6,1,0,0.0
Austria,2011-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Monday,0,0,0,0.0
Austria,2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Tuesday,1,0,0,0.0
Austria,2011-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Wednesday,2,0,0,0.0
Austria,2011-10-20,57.0,15.81,1.0,1.0,1.0,1.0,1.0,57.0,,,,0,0,0,Normal,2011,10,Thursday,3,0,1,4.060443010546419
Austria,2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Friday,4,0,0,0.0
Austria,2011-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,10,Saturday,5,1,0,0.0
Austria,2011-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,10,Sunday,6,1,0,0.0
Austria,2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,10,Monday,0,0,0,0.0
Austria,2011-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,10,Tuesday,1,0,0,0.0
Austria,2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,National Day,National holiday,1,0,0,Holiday,2011,10,Wednesday,2,0,0,0.0
Austria,2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,10,Thursday,3,0,0,0.0
Austria,2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,10,Friday,4,0,0,0.0
Austria,2011-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2011,10,Saturday,5,1,0,0.0
Austria,2011-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,10,Sunday,6,1,0,0.0
Austria,2011-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,10,Monday,0,0,0,0.0
Austria,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,All Saints' Day,National holiday,1,0,0,Holiday,2011,11,Tuesday,1,0,0,0.0
Austria,2011-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,11,Wednesday,2,0,0,0.0
Austria,2011-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,11,Thursday,3,0,0,0.0
Austria,2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,11,Friday,4,0,0,0.0
Austria,2011-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Saturday,5,1,0,0.0
Austria,2011-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Sunday,6,1,0,0.0
Austria,2011-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Monday,0,0,0,0.0
Austria,2011-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Tuesday,1,0,0,0.0
Austria,2011-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Wednesday,2,0,0,0.0
Austria,2011-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Thursday,3,0,0,0.0
Austria,2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Friday,4,0,0,0.0
Austria,2011-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Saturday,5,1,0,0.0
Austria,2011-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Sunday,6,1,0,0.0
Austria,2011-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Monday,0,0,0,0.0
Austria,2011-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Tuesday,1,0,0,0.0
Austria,2011-11-16,320.0,159.84,1.0,6.0,1.0,1.0,1.0,320.0,,,,0,0,0,Normal,2011,11,Wednesday,2,0,1,5.771441123130016
Austria,2011-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Thursday,3,0,0,0.0
Austria,2011-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Friday,4,0,0,0.0
Austria,2011-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Saturday,5,1,0,0.0
Austria,2011-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Sunday,6,1,0,0.0
Austria,2011-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Monday,0,0,0,0.0
Austria,2011-11-22,426.0,68.13,1.0,3.0,1.0,1.0,1.0,426.0,,,,0,0,0,Normal,2011,11,Tuesday,1,0,1,6.056784013228625
Austria,2011-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Wednesday,2,0,0,0.0
Austria,2011-11-24,1315.0,315.54,1.0,8.0,1.0,2.0,2.0,1315.0,,,,0,0,0,Normal,2011,11,Thursday,3,0,1,7.182352111885263
Austria,2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Friday,4,0,0,0.0
Austria,2011-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Saturday,5,1,0,0.0
Austria,2011-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Sunday,6,1,0,0.0
Austria,2011-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Monday,0,0,0,0.0
Austria,2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Tuesday,1,0,0,0.0
Austria,2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,11,Wednesday,2,0,0,0.0
Austria,2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Thursday,3,0,0,0.0
Austria,2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Friday,4,0,0,0.0
Austria,2011-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Saturday,5,1,0,0.0
Austria,2011-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Sunday,6,1,0,0.0
Austria,2011-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Monday,0,0,0,0.0
Austria,2011-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Tuesday,1,0,0,0.0
Austria,2011-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Wednesday,2,0,0,0.0
Austria,2011-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,Immaculate Conception,National holiday,1,0,0,Holiday,2011,12,Thursday,3,0,0,0.0
Austria,2011-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,12,Friday,4,0,0,0.0
Austria,2011-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,12,Saturday,5,1,0,0.0
Austria,2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,12,Sunday,6,1,0,0.0
Austria,2011-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Monday,0,0,0,0.0
Austria,2011-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Tuesday,1,0,0,0.0
Austria,2011-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Wednesday,2,0,0,0.0
Austria,2011-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Thursday,3,0,0,0.0
Austria,2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Friday,4,0,0,0.0
Austria,2011-12-17,892.0,225.39000000000001,2.0,22.0,2.0,4.0,4.0,446.0,,,,0,0,0,Normal,2011,12,Saturday,5,1,1,6.794586580876499
Austria,2011-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Sunday,6,1,0,0.0
Austria,2011-12-19,3300.0,852.21,1.0,27.0,1.0,4.0,4.0,3300.0,,,,0,0,0,Normal,2011,12,Monday,0,0,1,8.101980731853192
Austria,2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Tuesday,1,0,0,0.0
Austria,2011-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,12,Wednesday,2,0,0,0.0
Austria,2011-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Thursday,3,0,0,0.0
Austria,2011-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Friday,4,0,0,0.0
Austria,2011-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Saturday,5,1,0,0.0
Austria,2011-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,Christmas Day,National holiday,1,1,0,Holiday,2011,12,Sunday,6,1,0,0.0
Austria,2011-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,St. Stephen's Day,National holiday,1,0,1,Holiday,2011,12,Monday,0,0,0,0.0
Austria,2011-12-27,707.0,218.88,1.0,26.0,1.0,7.0,7.0,707.0,,,,0,0,1,Post-holiday,2011,12,Tuesday,1,0,1,6.56244409369372
Austria,2011-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,12,Wednesday,2,0,0,0.0
Austria,2011-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2011,12,Thursday,3,0,0,0.0
Austria,2011-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Friday,4,0,0,0.0
Austria,2011-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,12,Saturday,5,1,0,0.0
